CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,REPORTING_DISTRICT,DAY_OF_WEEK,POPULATION,PRIMARY_RD,SECONDARY_RD,INTERSECTION,WEATHER_1,STATE_HWY_IND,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,LIGHTING,CONTROL_DEVICE,BICYCLE_ACCIDENT,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,CITY
8902852,2019,2019-07-29,3710,2019-07-08,1222,,1,6,ANNE SLADON ST,AVENIDA DESCANSO,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
4659628,2010,2011-01-03,3710,2010-02-24,635,,3,6,VIA RANCHO RD,SABADELL DR,Y,A,N,3,0,1,2,A,F,D,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,OCEANSIDE
6700821,2014,2014-12-02,3710,2014-10-27,1303,,1,6,VISTA,ITALIA,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,OCEANSIDE
8432772,2017,2017-08-24,3701,2017-07-25,1321,,2,5,CARLSBAD BL,AVENIDA ENCINAS,N,A,N,3,0,1,2,A,N,F,A,A,A,H,A,A,Y,,L,4,0,1,0,0,1,CARLSBAD
6190612,2013,2014-03-20,3701,2013-08-25,1212,128,7,5,CARLSBAD BL,AVENIDA ENCINAS,N,A,N,2,0,1,1,A,N,F,A,A,A,H,A,A,Y,,L,4,1,0,0,0,1,CARLSBAD
4307024,2009,2010-03-24,3701,2009-07-01,1558,128,3,5,CARLSBAD BL,AVENIDA ENCINAS,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,CARLSBAD
6160018,2013,2014-03-14,3710,2013-07-06,830,,6,6,MISSION  AV,ACADEMY RD,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,OCEANSIDE
9095032,2020,2020-11-09,3701,2020-05-09,1033,128,6,5,CARLSBAD BL,AVENIDA ENCINAS,N,A,N,4,0,1,2,A,N,B,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,CARLSBAD
8823535,2019,2019-03-20,3701,2019-02-27,1630,30,3,5,TAMARACK AV,BIRCHWOOD CIR,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,CARLSBAD
9186242,2020,2021-01-27,3710,2020-11-06,1000,,5,6,ACADEMY RD,VIA DEL REY,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,Y,A,1,0,1,0,0,1,OCEANSIDE
5068674,2011,2012-03-08,3701,2011-01-18,2259,128,2,5,CARLSBAD BL,AVENIDA ENCINAS,N,A,N,4,0,1,2,A,N,D,G,A,A,H,D,D,Y,,D,22,0,0,1,0,1,CARLSBAD
6332905,2013,2014-05-12,3701,2013-11-25,909,128,1,5,CARLSBAD BL,AVENIDA ENCINAS,N,A,N,4,0,1,2,A,N,C,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,CARLSBAD
4944532,2010,2011-11-14,3701,2010-10-03,1309,128,7,5,CARLSBAD BL,AVENIDA ENCINAS,N,B,N,3,0,1,2,A,N,C,G,A,A,H,A,D,Y,,A,7,0,1,0,0,1,CARLSBAD
4502878,2009,2010-08-20,3701,2009-11-27,1341,99,5,5,AVENIDA ENCINAS,POINSETTIA LN,N,B,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,7,0,1,0,0,1,CARLSBAD
9157391,2020,2021-02-01,3701,2020-10-05,1354,99,1,5,AVENIDA ENCINAS,POINSETTIA LN,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,CARLSBAD
9157661,2020,2020-12-04,3701,2020-09-26,1403,99,6,5,POINSETTIA LN,AVENIDA ENCINAS,Y,A,N,3,0,1,1,C,N,H,A,A,A,H,A,A,Y,,-,- ,0,1,0,0,1,CARLSBAD
4907495,2010,2011-10-19,3710,2010-09-15,1846,,3,6,TRUNKS BAY WY,CANEEL BAY WY,Y,A,N,3,0,1,1,A,N,F,A,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
8701389,2018,2018-09-24,3701,2018-08-29,909,,3,5,CARLSBAD BL,LA COSTA AV,N,A,N,3,0,1,1,D,N,F,A,A,D,B,A,D,Y,,-,- ,0,1,0,0,1,CARLSBAD
8710343,2018,2018-10-18,3701,2018-09-22,1212,,6,5,GRAND PACIFIC DR,CANNON RD,N,A,N,4,0,1,1,A,N,E,I,A,A,H,C,D,Y,,L,4,0,0,1,0,1,CARLSBAD
8534074,2018,2018-01-26,3701,2018-01-03,1042,,3,5,POINSETTIA LN,AVENIDA ENCINAS,N,A,N,3,0,1,2,A,N,D,G,A,A,D,A,D,Y,,-,,0,1,0,0,1,CARLSBAD
4464819,2009,2010-07-12,3710,2009-10-22,715,25,4,6,RANCHO DEL ORO DR,OCEAN RANCH BL,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
4077978,2009,2009-08-20,3701,2009-01-16,1729,73,5,5,PASEO DEL NORTE,MARINER ST,Y,A,N,3,0,1,2,A,N,-,G,A,A,H,E,D,Y,,A,1,0,1,0,0,1,CARLSBAD
4422839,2009,2010-08-02,3710,2009-10-02,1645,,5,6,MISSION AV,MISSION GATE DR,Y,A,N,3,0,2,1,A,N,H,-,A,A,H,A,D,Y,Y,L,4,0,1,1,0,2,OCEANSIDE
6581471,2014,2014-09-22,3701,2014-07-19,1130,128,6,5,CARLSBAD BL,LA COSTA AV,N,A,N,4,0,1,2,A,N,B,G,A,A,-,A,D,Y,,D,22,0,0,1,0,1,CARLSBAD
5344965,2011,2012-12-13,3701,2011-09-14,1355,128,3,5,CARLSBAD BL,LA COSTA AV,N,A,N,3,0,1,2,A,N,H,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,CARLSBAD
4542395,2009,2010-09-29,3710,2009-12-24,815,,4,6,NORTH RIVER RD,RIVERVIEW WY,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,OCEANSIDE
8113771,2016,2016-09-09,3701,2016-08-20,1246,128,6,5,CARLSBAD BL,LA COSTA AV,N,A,N,2,0,1,3,A,N,H,G,A,A,C,A,D,Y,,L,4,1,0,0,0,1,CARLSBAD
8591004,2018,2018-04-09,3710,2018-02-15,1611,32,4,6,MISSION AV,OLD GROVE MARKET WY,N,A,N,3,0,1,2,A,N,H,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
8691733,2018,2018-10-05,3710,2018-08-23,1500,25,4,6,VIA RANCHO RD,ARLINGTON DR,N,A,N,3,0,1,2,A,N,H,G,A,A,H,D,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
6499097,2014,2014-07-18,3710,2014-04-05,1336,,6,6,VISTA,RANCHO DEL ORO,N,A,N,4,0,1,2,A,N,C,G,A,A,H,A,A,Y,,-,,0,0,1,0,1,OCEANSIDE
6568605,2014,2014-08-07,3701,2014-06-22,1640,41,7,5,PARK DR,KELLY DR,Y,A,N,2,0,1,1,A,N,E,G,A,A,D,A,D,Y,Y,L,4,1,0,0,0,1,CARLSBAD
4907519,2010,2011-10-19,3710,2010-09-27,1440,,1,6,MESA DR,IVEY RANCH RD,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
8676169,2018,2018-10-03,3701,2018-08-03,1744,,5,5,BLUEWATER RD,SHEARWATER DR,Y,A,N,3,0,1,1,D,N,H,A,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,CARLSBAD
5270151,2011,2012-12-06,3701,2011-08-12,1649,41,5,5,KELLY DR,EL CAMINIO REAL,N,A,N,3,0,1,2,-,N,H,G,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,CARLSBAD
5148525,2011,2012-06-07,3710,2011-04-11,1530,,1,6,LUSTROSOS ST,MARBLEHEAD BAY DR,N,A,N,3,0,2,2,A,N,F,A,A,A,H,A,D,Y,,L,4,0,2,0,0,1,OCEANSIDE
8646022,2018,2018-07-12,3701,2018-06-06,2246,,3,5,CARLSBAD BL,LA COSTA AV,N,A,N,2,0,1,2,A,N,C,G,A,A,H,C,D,Y,,L,4,1,0,0,0,1,CARLSBAD
8772943,2018,2019-01-04,3701,2018-11-06,843,128,2,5,CARLSBAD BL,LA COSTA AV,N,-,N,3,0,1,1,A,N,F,A,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
4341384,2009,2010-04-08,3701,2009-07-31,1024,128,5,5,CARLSBAD BL,LA COSTA AV,N,A,N,3,0,2,3,A,N,C,G,A,A,H,A,D,Y,,A,1,0,2,0,0,2,CARLSBAD
6295756,2013,2014-05-13,3710,2013-11-13,1400,,3,6,VIA RANCHO RD,IVEY RANCH RD,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
4223959,2009,2009-12-24,3701,2009-05-05,1645,73,2,5,PASEO DEL NORTE,FUCHSIA LN,N,A,N,3,0,1,2,A,N,C,G,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,CARLSBAD
9157826,2020,2020-11-30,3701,2020-09-27,800,75,7,5,PASEO DEL NORTE,CAMINO DE LAS ONDAS,N,A,N,3,0,1,2,A,N,C,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,CARLSBAD
6497802,2014,2014-07-16,3701,2014-04-23,1817,72,3,5,PALOMAR AIRPORT RD,ARMADA DR,N,A,N,3,0,1,1,A,N,F,A,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
9065699,2020,2020-11-13,3701,2020-05-14,1544,41,4,5,EL CAMINO REAL,KELLY DR,N,A,N,3,0,1,2,A,N,B,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
8814551,2019,2019-03-08,3710,2019-02-07,712,,4,6,RANCHO DEL ORO DR,VISTA DEL ORO DR,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
4319706,2009,2010-03-25,3710,2009-07-07,1300,,2,6,RANCHO DEL ORO,VISTA DEL ORO,N,A,N,3,0,1,1,B,N,E,J,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,OCEANSIDE
6455227,2014,2015-08-14,3700,2014-01-19,1300,,7,5,RT 101  2571,RT 101,N,A,N,3,0,2,3,A,N,B,G,A,A,H,A,A,Y,,A,1,0,1,1,0,2,ENCINITAS
6464807,2014,2014-07-08,3701,2014-03-30,1506,128,7,5,CARLSBAD BL,LA COSTA AV,N,A,N,4,0,1,2,A,N,B,G,A,A,H,A,D,Y,,-,,0,0,1,0,1,CARLSBAD
9109851,2020,2020-07-16,3700,2020-03-24,305,,2,5,LA COSTA AV,RT 101,N,A,N,4,0,1,2,A,N,D,G,A,B,D,A,A,Y,,A,1,0,0,1,0,1,ENCINITAS
5150748,2011,2012-05-23,3700,2011-03-11,759,,5,5,NORTH COAST HWY 101,LA COSTA AV,Y,A,N,2,0,1,2,A,N,H,G,A,A,H,C,A,Y,,L,4,1,0,0,0,1,ENCINITAS
6607063,2014,2014-09-24,3710,2014-08-04,1339,,1,6,NORTH RIVER,CALLE MONTECITO,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,1,0,0,1,0,1,OCEANSIDE
4898028,2010,2012-01-24,3710,2010-05-29,2150,,6,6,NORTH RIVER RD,CALLE MONTECITO,Y,A,N,1,1,0,2,A,N,H,G,A,A,H,C,A,Y,Y,L,4,0,0,0,1,0,OCEANSIDE
4759345,2010,2011-06-16,3710,2010-06-04,1830,,5,6,CALLE MONTECITO,NORTH RIVER RD,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
4428569,2009,2010-05-20,3700,2009-09-14,1705,,1,5,COAST HWY 101,LA COSTA AV,N,A,N,2,0,1,2,A,N,C,G,A,A,H,A,A,Y,,A,1,1,0,0,0,1,ENCINITAS
8293522,2017,2017-02-03,3710,2017-01-21,2053,,6,6,OLD GROVE RD,RED MAPLE WY,N,A,N,4,0,1,1,A,N,A,I,A,A,H,C,D,Y,,L,4,0,0,1,0,1,OCEANSIDE
8748498,2018,2018-12-10,3710,2018-07-07,2110,18,6,6,NORTH RIVER RD,CALLE MONTECITO,N,A,N,4,0,1,3,A,F,H,G,A,A,H,C,D,Y,,A,1,0,0,1,0,1,OCEANSIDE
6080980,2013,2014-02-22,3701,2013-05-20,1625,73,1,5,POINSETTA LN,PASEO DEL NORTE,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,CARLSBAD
6690382,2014,2015-06-16,3701,2014-10-15,1326,75,3,5,POINSETTIA LN,PASEO DEL NORTE,Y,A,N,3,0,1,2,A,N,C,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,CARLSBAD
9005379,2019,2020-05-15,3700,2019-11-17,1042,,7,5,HWY 101,LA COSTA AV,N,A,N,4,0,1,2,A,N,B,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,ENCINITAS
6625366,2014,2014-10-07,3701,2014-09-01,1211,99,1,5,WINDROSE CIR,NAVIGATOR CIR,Y,A,N,3,0,1,2,A,N,D,C,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
9158391,2020,2020-11-17,3701,2020-09-19,1422,32,6,5,EL CAMINO REAL,KELLY DR,N,A,N,3,0,1,1,A,N,E,I,A,A,H,A,A,Y,,L,4,0,1,0,0,1,CARLSBAD
9143864,2020,2020-09-23,3700,2020-07-29,1200,,3,5,N COAST HWY 101,LA COSTA,N,A,N,4,0,1,2,A,N,B,G,A,A,H,A,D,Y,,A,8,0,0,1,0,1,ENCINITAS
6897341,2015,2015-05-12,3701,2015-04-06,949,,1,5,CANNON RD,FARADAY AV,N,A,N,4,0,1,2,A,N,B,G,A,A,D,A,A,Y,,A,1,0,0,1,0,1,CARLSBAD
5560397,2012,2013-08-08,3701,2012-03-12,1930,42,1,5,CANNON RD,FARADAY AV,Y,A,N,3,0,1,2,A,N,H,G,A,A,H,C,A,Y,,L,4,0,1,0,0,1,CARLSBAD
5797659,2012,2013-11-09,3701,2012-08-31,1422,,5,5,FARADAY AV,CANNON RD,N,A,N,3,0,1,2,A,N,H,G,A,A,H,A,A,Y,,A,7,0,1,0,0,1,CARLSBAD
5780774,2012,2014-04-18,3700,2012-07-17,742,,2,5,NORTH COAST HWY 101,GRANDVIEW ST,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,ENCINITAS
6186300,2013,2014-03-20,3700,2013-07-23,1655,,2,5,NORTH COAST HWY,AVOCADO ST,N,A,N,4,0,1,2,A,N,H,A,A,A,H,A,D,Y,,A,1,0,0,1,0,1,ENCINITAS
5808358,2012,2013-11-22,3710,2012-08-28,749,,2,6,VIA RANCHO RD,IVEY VISTA WY,Y,A,N,2,0,1,1,A,N,H,I,A,A,H,A,A,Y,,L,4,1,0,0,0,1,OCEANSIDE
8170231,2016,2016-11-17,3701,2016-10-22,1008,77,6,5,PALOMAR AIRPORT RD,HIDDEN VALLEY RD,N,A,N,3,0,1,2,A,N,C,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
8045571,2016,2016-05-26,3701,2016-05-20,1828,44,5,5,WHITMAN WY,FARADAY AV,N,A,N,3,0,1,2,A,N,C,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
5452747,2011,2013-01-31,3701,2011-12-09,643,75,5,5,POINSETTA LN,BATIQUITOS DR,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,CARLSBAD
5068251,2011,2012-04-03,3701,2011-02-07,1120,75,1,5,BATIQUITOS,DAISY,Y,A,N,3,0,2,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,2,0,0,1,CARLSBAD
9151584,2020,2020-11-24,3701,2020-09-04,919,97,5,5,BATIQUITOS DR,POINSETTIA LN,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,CARLSBAD
8139207,2016,2016-12-20,3700,2016-11-05,818,,6,5,COAST HWY 101,JUPITER ST,Y,E,N,3,0,1,2,A,N,D,G,A,B,H,A,A,Y,,L,4,0,1,0,0,1,ENCINITAS
5343793,2011,2012-12-04,3700,2011-08-27,810,,6,5,LA COSTA AV,VULCAN AV,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,ENCINITAS
5158349,2011,2011-05-25,3700,2011-04-10,102,,7,5,NORTH COAST HWY,JASON ST,N,A,N,1,1,0,2,A,F,C,G,A,A,H,D,D,Y,Y,D,22,0,0,0,1,0,ENCINITAS
8928307,2019,2019-10-28,3700,2019-07-20,1050,,6,5,RT 101,PHOEBE ST,N,A,N,3,0,1,2,A,N,H,A,A,A,H,A,D,Y,,A,1,0,1,0,0,1,ENCINITAS
8811159,2018,2019-05-04,3700,2018-12-08,600,,6,5,NORTH COAST HWY 101,PHOEBE ST,N,A,N,2,0,1,2,D,N,C,G,A,A,H,B,D,Y,,-,- ,1,0,0,0,1,ENCINITAS
8822172,2018,2019-03-27,3700,2018-12-30,1525,,7,5,RT 101,W GLAUCUS ST,N,A,N,3,0,1,2,A,N,C,E,A,A,H,A,A,Y,,L,4,0,1,0,0,1,ENCINITAS
4761947,2010,2011-06-14,3701,2010-06-07,2330,44,1,5,CANNON RD,FROST AV,N,A,N,3,0,1,2,A,N,C,G,A,A,H,C,D,Y,,D,,0,1,0,0,1,CARLSBAD
6382090,2014,2014-06-23,3710,2014-02-11,125,,2,6,VIA MADRID,CORTE ALVEO,Y,B,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
8458013,2017,2017-09-27,3710,2017-08-25,1429,21,5,6,NORTH RIVER RD,SOUTH REDONDO DR,N,A,N,3,0,1,2,A,N,H,G,A,A,H,A,D,Y,,A,7,0,1,0,0,1,OCEANSIDE
9166960,2020,2020-11-18,3700,2020-09-05,1240,,6,5,N COAST HWY 101,LEUCADIA BL,N,A,N,3,0,1,2,A,N,H,A,A,A,B,A,D,Y,,A,1,0,1,0,0,1,ENCINITAS
5282591,2011,2013-02-20,3700,2011-07-18,1414,,1,5,RT 101,DIANA ST,N,A,N,2,0,1,2,A,N,B,G,A,A,H,A,D,Y,,L,4,1,0,0,0,1,ENCINITAS
5965418,2012,2013-12-07,3700,2012-09-18,1745,,2,5,LA COSTA AV,SHERIDAN RD,Y,A,N,2,0,1,2,A,N,H,G,A,A,H,A,D,Y,,A,1,1,0,0,0,1,ENCINITAS
4616890,2010,2010-10-18,3700,2010-01-11,1755,,1,5,LA COSTA AV,SHERIDAN RD,Y,A,N,4,0,1,2,A,N,H,G,A,A,H,D,D,Y,,L,4,0,0,1,0,1,ENCINITAS
7133480,2015,2016-08-10,3700,2015-10-24,1351,,6,5,RT 101,JASPER ST,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,Y,A,1,0,1,0,0,1,ENCINITAS
4823296,2010,2011-07-07,3701,2010-07-25,1144,74,7,5,PALOMAR AIRPORT RD,COLLEGE,N,A,N,3,0,1,1,C,N,E,A,A,A,A,A,D,Y,,-,- ,0,1,0,0,1,CARLSBAD
6852725,2015,2016-04-07,3700,2015-02-15,1317,,7,5,RT 101,LEUCADIA BL,N,A,N,3,0,1,2,A,N,E,G,A,A,H,A,D,Y,,D,22,0,1,0,0,1,ENCINITAS
6486919,2014,2014-07-21,3700,2014-04-19,1530,,6,5,N COAST HWY 101,LEUCADIA BL,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,J,48,0,1,0,0,1,ENCINITAS
9151098,2020,2020-09-21,3700,2020-05-03,932,,7,5,N COAST HIGHWAY 101,LEUCADIA BL,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,ENCINITAS
4579903,2010,2011-02-24,3710,2010-01-09,828,,6,6,REDONDO DR,ROJA DR,Y,A,N,3,0,1,2,A,N,-,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,OCEANSIDE
8378167,2017,2017-06-16,3710,2017-06-05,1626,,1,6,MISSION AV,FRANCESCA DR,Y,B,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
4616922,2010,2010-10-18,3700,2010-01-01,1138,,5,5,COAST HWY 101,LEUCADIA BL,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,ENCINITAS
7206811,2016,2016-03-22,3701,2016-02-12,1528,74,5,5,MARIPOSA RD,TORREYANNA CIR,N,A,N,3,0,1,2,A,N,C,E,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
8817267,2019,2019-05-22,3700,2019-01-09,1022,,3,5,RT 101,LEUCADIA BL,N,A,N,3,0,1,2,A,N,H,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,ENCINITAS
6120376,2013,2014-02-19,3700,2013-04-06,1757,,6,5,RT 101,LEUCADIA BL,N,A,N,3,0,1,2,A,N,B,G,A,A,H,A,A,Y,Y,L,4,0,1,0,0,1,ENCINITAS
9005387,2019,2020-01-14,3700,2019-11-14,1355,,4,5,N COAST HWY 101,EUROPA ST,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,ENCINITAS
4988923,2010,2011-11-23,3710,2010-11-27,1220,,6,6,MISSION AV,VALLEY HEIGHTS DR,N,B,N,3,0,1,1,D,N,E,J,A,A,H,A,A,Y,,-,- ,0,1,0,0,1,OCEANSIDE
4294855,2009,2010-01-15,3700,2009-05-09,945,,6,5,NORTH COAST HWY,EUROPA ST,N,B,N,2,0,1,2,B,N,B,C,A,A,H,A,D,Y,,L,4,1,0,0,0,1,ENCINITAS
6439505,2014,2014-07-01,3701,2014-03-09,2022,97,7,5,AVIARA PKWY,POINSETTA LN,N,A,N,4,0,1,2,D,F,C,G,A,A,H,C,D,Y,Y,-,- ,0,0,1,0,1,CARLSBAD
5831794,2012,2014-04-18,3710,2012-09-18,1627,,2,6,N REDONDO DR,LUNA DR,Y,A,N,4,0,1,2,A,F,D,G,A,A,H,A,A,Y,Y,A,1,0,0,1,0,1,OCEANSIDE
6399537,2014,2014-06-25,3710,2014-02-21,1425,,5,6,SPOONBILL LN,OLD GROVE,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,OCEANSIDE
6777447,2015,2015-02-18,3710,2015-01-07,1800,,3,6,DARTMOUTH,COLGATE,N,A,N,3,0,1,2,A,F,B,G,A,A,H,C,D,Y,,-,99,0,1,0,0,1,OCEANSIDE
9039692,2020,2020-03-03,3701,2020-01-23,1347,,4,5,TAMARACK AV,EDINBURGH DR,N,A,N,3,0,1,1,A,N,H,G,A,A,H,A,D,Y,Y,L,4,0,1,0,0,1,CARLSBAD
8675744,2018,2018-10-18,3700,2018-07-03,1249,,2,5,N COAST HWY 101,CADMUS ST,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,D,Y,,A,7,0,0,1,0,1,ENCINITAS
8132318,2016,2016-10-20,3700,2016-08-16,1015,,2,5,RT 101,CADMUS ST,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,D,Y,,A,7,0,0,1,0,1,ENCINITAS
8492415,2017,2017-11-27,3700,2017-09-27,839,,3,5,NEPTUNE AV,EL PORTAL,N,A,N,2,0,1,1,A,N,H,H,A,A,H,A,-,Y,,L,4,1,0,0,0,1,ENCINITAS
6331232,2013,2014-05-19,3710,2013-12-23,1255,,1,6,VISTA WY,PRINCETON DR,N,A,N,3,0,1,1,A,N,E,I,A,A,H,A,A,Y,Y,L,4,0,1,0,0,1,OCEANSIDE
8616116,2018,2018-05-16,3701,2018-04-19,723,,4,5,CARLSBAD VILLAGE DR,TAMARAK AV,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,CARLSBAD
8178736,2016,2016-12-06,3710,2016-11-15,1515,,2,6,NORTH RIVER RD,COLLEGE BL,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
5115937,2011,2012-04-04,3710,2011-02-28,700,,1,6,NORTH RIVER RD,COLLEGE BL,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,7,0,1,0,0,1,OCEANSIDE
5185852,2011,2012-07-12,3710,2011-05-04,1645,,3,6,NORTH RIVER RD,COLLEGE BL,N,A,N,3,0,1,2,A,N,F,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
8350234,2017,2017-04-21,3710,2017-04-03,710,,1,6,NORTH RIVER RD,VANDEGRIFT BL,Y,B,N,4,0,1,2,D,F,G,G,A,A,H,A,A,Y,,-,- ,0,0,1,0,1,OCEANSIDE
4483041,2009,2010-07-22,3700,2009-10-22,1145,,4,5,LEUCADIA BL,HERMES AV,Y,A,N,3,0,1,2,A,N,C,G,A,A,H,A,D,Y,,D,22,0,1,0,0,1,ENCINITAS
9074255,2020,2020-07-24,3701,2020-03-28,1143,75,6,5,BARBERRY PL,CAMINO DE LAS ONDAS,N,A,N,4,0,1,2,A,N,B,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,CARLSBAD
5780746,2012,2014-04-18,3700,2012-07-04,1900,,3,5,NEPTUNE AV,S EL PORTAL ST,N,A,N,3,0,1,2,A,N,B,E,A,A,H,A,D,Y,Y,L,4,0,1,0,0,1,ENCINITAS
8458509,2017,2017-09-29,3700,2017-08-11,1008,,5,5,NORTH COAST HWY,BASIL ST,N,A,N,2,0,1,3,A,F,E,G,A,A,H,D,D,Y,Y,A,1,1,0,0,0,1,ENCINITAS
8054845,2016,2016-08-29,3700,2016-05-15,1105,,7,5,RT 101,BASIL ST,N,A,N,3,0,1,2,A,N,C,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,ENCINITAS
8774085,2019,2019-02-05,3701,2019-01-01,1210,44,2,5,EL CAMINIO REAL,CRESTVIEW DR,N,A,N,4,0,1,1,C,N,H,A,A,A,H,A,D,Y,,-,- ,0,0,1,0,1,CARLSBAD
8565635,2018,2018-03-12,3700,2018-01-01,1105,,1,5,N COAST HWY 101,ATHENA ST,N,A,N,3,0,1,2,A,N,B,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,ENCINITAS
5097954,2011,2012-03-30,3710,2011-02-15,2026,,2,6,ROSELLE ST,CAMEO DR,N,A,N,3,0,1,1,A,N,F,A,A,A,H,C,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
4258726,2009,2010-01-16,3701,2009-05-31,300,50,7,5,FROST AV,ASHBERRY RD,N,C,N,3,0,1,2,A,N,D,G,A,B,H,C,D,Y,,-,- ,0,1,0,0,1,CARLSBAD
